variable,x_value,probability
bio_12,2035.5685618729096,0.2204550951719284
bio_12,2043.5986622073578,0.2204550951719284
bio_12,2051.6287625418063,0.2204550951719284
bio_12,2059.6588628762543,0.2204550951719284
bio_12,2067.6889632107022,0.2204550951719284
bio_12,2075.7190635451507,0.2204550951719284
bio_12,2083.7491638795987,0.2204550951719284
bio_12,2091.7792642140466,0.0
bio_12,2099.809364548495,0.0
bio_12,2107.8394648829435,0.0
bio_12,2115.869565217391,0.0
bio_12,2123.8996655518395,0.0
bio_12,2131.929765886288,0.0
bio_12,2139.959866220736,0.0
bio_12,2147.989966555184,0.0
bio_12,2156.0200668896323,0.0
bio_12,2164.0501672240803,0.0
bio_12,2172.0802675585282,0.0
bio_12,2180.1103678929767,0.0
bio_12,2188.140468227425,0.0
bio_12,2196.1705685618726,0.0
bio_12,2204.200668896321,0.0
bio_12,2212.2307692307695,0.0
bio_12,2220.2608695652175,0.0
bio_12,2228.2909698996655,0.0
bio_12,2236.321070234114,0.0
bio_12,2244.351170568562,0.0
bio_12,2252.38127090301,0.0
bio_12,2260.4113712374583,0.0
bio_12,2268.4414715719067,0.0
bio_12,2276.4715719063543,0.0
bio_12,2284.5016722408027,0.0
bio_12,2292.531772575251,0.0
bio_12,2300.561872909699,0.0
bio_12,2308.591973244147,0.0
bio_12,2316.6220735785955,0.0
bio_12,2324.6521739130435,0.0
bio_12,2332.6822742474915,0.0
bio_12,2340.71237458194,0.0
bio_12,2348.742474916388,0.0
bio_12,2356.772575250836,0.0
bio_12,2364.8026755852843,0.0
bio_12,2372.8327759197327,0.0
bio_12,2380.8628762541807,0.0
bio_12,2388.8929765886287,0.0
bio_12,2396.923076923077,0.0
bio_12,2404.953177257525,0.0
bio_12,2412.983277591973,0.0
bio_12,2421.0133779264215,0.0
bio_12,2429.0434782608695,0.0
bio_12,2437.0735785953175,0.0
bio_12,2445.103678929766,0.0
bio_12,2453.1337792642144,0.0
bio_12,2461.1638795986623,0.0
bio_12,2469.1939799331103,0.0
bio_12,2477.2240802675587,0.0
bio_12,2485.2541806020067,0.0
bio_12,2493.2842809364547,0.0
bio_12,2501.314381270903,0.0
bio_12,2509.344481605351,0.0
bio_12,2517.374581939799,0.0
bio_12,2525.4046822742475,0.0
bio_12,2533.434782608696,0.0
bio_12,2541.464882943144,0.0
bio_12,2549.494983277592,0.0
bio_12,2557.5250836120404,0.0
bio_12,2565.5551839464883,0.0
bio_12,2573.5852842809363,0.0
bio_12,2581.6153846153848,0.0
bio_12,2589.6454849498327,0.0
bio_12,2597.6755852842807,0.0
bio_12,2605.705685618729,0.0
bio_12,2613.735785953177,0.0
bio_12,2621.7658862876256,0.0
bio_12,2629.7959866220735,0.0
bio_12,2637.826086956522,0.0
bio_12,2645.85618729097,0.0
bio_12,2653.886287625418,0.0
bio_12,2661.9163879598664,0.0
bio_12,2669.9464882943143,0.0
bio_12,2677.976588628763,0.0
bio_12,2686.0066889632108,0.0
bio_12,2694.0367892976587,0.0
bio_12,2702.066889632107,0.0
bio_12,2710.096989966555,0.0
bio_12,2718.1270903010036,0.0
bio_12,2726.1571906354516,0.0
bio_12,2734.1872909698995,0.0
bio_12,2742.217391304348,0.0
bio_12,2750.247491638796,0.0
bio_12,2758.2775919732444,0.0
bio_12,2766.3076923076924,0.0
bio_12,2774.3377926421404,0.0
bio_12,2782.367892976589,0.0
bio_12,2790.3979933110368,0.0
bio_12,2798.428093645485,0.0
bio_12,2806.458193979933,0.0
bio_12,2814.488294314381,0.0
bio_12,2822.5183946488296,0.0
bio_12,2830.5484949832776,0.0
bio_12,2838.578595317726,0.0
bio_12,2846.608695652174,0.0
bio_12,2854.638795986622,0.0
bio_12,2862.6688963210704,0.0
bio_12,2870.6989966555184,0.0
bio_12,2878.729096989967,0.0
bio_12,2886.759197324415,0.0
bio_12,2894.789297658863,0.0
bio_12,2902.819397993311,0.0
bio_12,2910.849498327759,0.0
bio_12,2918.8795986622076,0.0
bio_12,2926.9096989966556,0.0
bio_12,2934.9397993311036,0.0
bio_12,2942.969899665552,0.0
bio_12,2951.0,0.0
bio_15,311.0,0.08972328901290894
bio_15,313.7424106521737,0.08972328901290894
bio_15,316.48482130434735,0.08972328901290894
bio_15,319.22723195652105,0.08972328901290894
bio_15,321.9696426086947,0.08972328901290894
bio_15,324.7120532608684,0.08972328901290894
bio_15,327.4544639130421,0.08972328901290894
bio_15,330.19687456521575,0.08972328901290894
