system:index,bands_value,label,latitude,longitude,system:time_start,.geo
0_2020_01,"{B2=388.0, B3=671.0, B4=364.0, B5=945.0, B6=2612.0, B7=3094.0, B8=3252.0, B8A=3352.0, B11=825.0, B12=289.0, VV=-10.875421137034113, VH=-16.981648477868777}",6,21.551126406182245,109.75939497406186,2020-01-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_02,"{B2=1130.0, B3=1370.0, B4=1112.0, B5=1630.0, B6=2897.0, B7=3328.0, B8=3436.0, B8A=3497.0, B11=1057.0, B12=436.0, VV=-11.859391070599107, VH=-16.816618265720408}",6,21.551126406182245,109.75939497406186,2020-02-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_03,"{B2=653.0, B3=852.0, B4=524.0, B5=1109.0, B6=2647.0, B7=3156.0, B8=3272.0, B8A=3347.0, B11=946.0, B12=337.0, VV=-11.943922230656794, VH=-16.87120842966781}",6,21.551126406182245,109.75939497406186,2020-03-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_04,"{B2=437.5, B3=651.0, B4=390.5, B5=983.0, B6=2598.0, B7=3074.5, B8=3205.0, B8A=3364.0, B11=1104.0, B12=417.5, VV=-11.377445614245453, VH=-15.973056855850201}",6,21.551126406182245,109.75939497406186,2020-04-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_05,"{B2=801.5, B3=983.0, B4=675.5, B5=1262.0, B6=2647.0, B7=3188.0, B8=3202.0, B8A=3547.0, B11=1253.5, B12=511.5, VV=-10.521148690877853, VH=-15.755830873150732}",6,21.551126406182245,109.75939497406186,2020-05-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_06,"{B2=484.0, B3=834.0, B4=440.5, B5=1293.0, B6=3025.5, B7=3618.0, B8=3620.0, B8A=3952.5, B11=1263.5, B12=497.5, VV=-8.83505995003962, VH=-15.753236464874426}",6,21.551126406182245,109.75939497406186,2020-06-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_07,"{B2=482.5, B3=822.5, B4=433.5, B5=1347.5, B6=3026.5, B7=3505.0, B8=3543.0, B8A=3814.5, B11=1221.5, B12=454.0, VV=-9.674740943604718, VH=-15.009966637157547}",6,21.551126406182245,109.75939497406186,2020-07-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_08,"{B2=418.0, B3=880.0, B4=448.0, B5=1349.0, B6=2940.0, B7=3499.0, B8=3514.0, B8A=3799.0, B11=1214.0, B12=451.0, VV=-9.28040769898944, VH=-14.553854581063959}",6,21.551126406182245,109.75939497406186,2020-08-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_09,"{B2=433.0, B3=729.0, B4=381.0, B5=1149.0, B6=2711.0, B7=3252.0, B8=3278.0, B8A=3617.0, B11=1135.0, B12=398.0, VV=-9.251320316182944, VH=-13.331475993455522}",6,21.551126406182245,109.75939497406186,2020-09-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_10,"{B2=269.0, B3=598.0, B4=267.0, B5=994.0, B6=2555.0, B7=2977.0, B8=3154.0, B8A=3261.0, B11=962.0, B12=316.0, VV=-8.82144235447602, VH=-14.210275804259908}",6,21.551126406182245,109.75939497406186,2020-10-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_11,"{B2=317.0, B3=577.0, B4=266.0, B5=902.0, B6=2530.0, B7=2872.0, B8=3074.0, B8A=3170.0, B11=863.0, B12=310.0, VV=-10.931998999361767, VH=-14.289456868857922}",6,21.551126406182245,109.75939497406186,2020-11-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2020_12,"{B2=369.0, B3=635.0, B4=305.0, B5=1009.0, B6=2691.0, B7=3126.0, B8=3244.0, B8A=3407.0, B11=826.0, B12=307.0, VV=-11.412636368258983, VH=-16.862910515506606}",6,21.551126406182245,109.75939497406186,2020-12-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_01,"{B2=428.0, B3=688.0, B4=369.0, B5=1009.0, B6=2631.0, B7=3030.0, B8=3288.0, B8A=3271.0, B11=817.0, B12=306.0, VV=-9.959446898986798, VH=-17.11119519371953}",6,21.551126406182245,109.75939497406186,2021-01-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_02,"{B2=316.5, B3=625.5, B4=331.5, B5=1004.5, B6=2599.5, B7=3080.5, B8=3126.0, B8A=3307.5, B11=908.0, B12=333.0, VV=-9.261061833248535, VH=-17.23038329944617}",6,21.551126406182245,109.75939497406186,2021-02-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_03,"{B2=648.9406779661017, B3=858.2796610169491, B4=543.8728813559322, B5=1186.0254237288136, B6=2726.4491525423728, B7=3246.8389830508477, B8=3266.4745762711864, B8A=3500.8898305084745, B11=1118.7118644067796, B12=433.135593220339, VV=-10.264665330838941, VH=-16.437159696364116}",6,21.551126406182245,109.75939497406186,2021-03-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_04,"{B2=1017.0, B3=1116.0, B4=779.0, B5=1387.0, B6=2867.0, B7=3431.0, B8=3422.0, B8A=3715.0, B11=1352.0, B12=544.0, VV=-9.064128021496616, VH=-15.794475088314666}",6,21.551126406182245,109.75939497406186,2021-04-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_05,"{B2=611.0, B3=738.5, B4=471.0, B5=958.5, B6=2071.5, B7=2468.0, B8=2445.0, B8A=2744.5, B11=922.0, B12=386.5, VV=-9.38757698098432, VH=-14.585749294928284}",6,21.551126406182245,109.75939497406186,2021-05-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_06,"{B2=319.0, B3=653.0, B4=347.0, B5=1145.0, B6=2769.0, B7=3170.0, B8=3304.0, B8A=3512.0, B11=1219.0, B12=441.0, VV=-9.20469460634604, VH=-13.103124221998241}",6,21.551126406182245,109.75939497406186,2021-06-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_07,"{B2=361.0, B3=692.0, B4=374.0, B5=1249.5, B6=2801.5, B7=3288.0, B8=3314.0, B8A=3740.0, B11=1269.5, B12=489.5, VV=-9.166743872021911, VH=-13.11239278849332}",6,21.551126406182245,109.75939497406186,2021-07-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_08,"{B2=346.0, B3=738.0, B4=347.0, B5=1237.0, B6=2961.0, B7=3497.0, B8=3500.0, B8A=3796.0, B11=1222.0, B12=466.0, VV=-6.911111870744024, VH=-13.994152487880498}",6,21.551126406182245,109.75939497406186,2021-08-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_09,"{B2=414.0, B3=781.0, B4=359.0, B5=1276.0, B6=3205.0, B7=3764.0, B8=3740.0, B8A=4069.0, B11=1204.0, B12=455.0, VV=-9.417517845993824, VH=-13.816805269641241}",6,21.551126406182245,109.75939497406186,2021-09-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_10,"{B2=282.0, B3=557.0, B4=279.0, B5=916.0, B6=2434.0, B7=2744.0, B8=2562.0, B8A=3076.0, B11=937.0, B12=351.0, VV=-9.877654529592057, VH=-13.560000034978565}",6,21.551126406182245,109.75939497406186,2021-10-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_11,"{B2=323.0, B3=592.0, B4=297.0, B5=916.0, B6=2340.0, B7=2777.0, B8=2828.0, B8A=3010.0, B11=887.0, B12=321.0, VV=-11.272367365559248, VH=-14.201625190587823}",6,21.551126406182245,109.75939497406186,2021-11-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2021_12,"{B2=294.0, B3=684.0, B4=322.0, B5=1069.0, B6=2650.0, B7=3086.0, B8=3318.0, B8A=3335.0, B11=843.0, B12=306.0, VV=-12.20116801043484, VH=-16.083170182450335}",6,21.551126406182245,109.75939497406186,2021-12-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_01,"{B2=315.7, B3=641.9777777777778, B4=320.96666666666664, B5=1003.5555555555555, B6=2592.4777777777776, B7=3040.8777777777777, B8=3325.5777777777776, B8A=3268.866666666667, B11=849.2, B12=314.6111111111111, VV=-10.795348777736113, VH=-17.84136251470758}",6,21.551126406182245,109.75939497406186,2022-01-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_02,"{B2=337.4, B3=599.9555555555555, B4=319.93333333333334, B5=938.1111111111111, B6=2534.9555555555557, B7=2995.7555555555555, B8=3333.1555555555556, B8A=3202.7333333333336, B11=855.4, B12=323.22222222222223, VV=-9.492189060736381, VH=-16.98878555128433}",6,21.551126406182245,109.75939497406186,2022-02-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_03,"{B2=357.0, B3=562.0, B4=319.0, B5=879.0, B6=2483.0, B7=2955.0, B8=3340.0, B8A=3143.0, B11=861.0, B12=331.0, VV=-11.582009727070929, VH=-15.472267538392183}",6,21.551126406182245,109.75939497406186,2022-03-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_04,"{B2=430.0, B3=618.0, B4=400.0, B5=998.0, B6=2408.0, B7=2942.0, B8=3034.0, B8A=3240.0, B11=1114.0, B12=454.0, VV=-9.70531848341188, VH=-14.642527412074328}",6,21.551126406182245,109.75939497406186,2022-04-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_05,"{B2=313.0, B3=567.0, B4=313.0, B5=988.0, B6=2755.0, B7=3323.0, B8=3284.0, B8A=3654.0, B11=1244.0, B12=504.0, VV=-9.85521067692544, VH=-14.26611972453097}",6,21.551126406182245,109.75939497406186,2022-05-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_06,"{B2=430.0, B3=778.0, B4=454.0, B5=1261.0, B6=2925.0, B7=3535.0, B8=3568.0, B8A=3889.0, B11=1301.0, B12=512.0, VV=-9.255302281214217, VH=-14.154481339752188}",6,21.551126406182245,109.75939497406186,2022-06-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_07,"{B2=370.0, B3=598.0, B4=386.0, B5=929.0, B6=1759.0, B7=1964.0, B8=1786.0, B8A=2125.0, B11=699.0, B12=324.0, VV=-8.83850037477867, VH=-12.435986013319564}",6,21.551126406182245,109.75939497406186,2022-07-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_08,"{B2=417.0, B3=773.0, B4=373.0, B5=1328.0, B6=3067.0, B7=3622.0, B8=3804.0, B8A=3981.0, B11=1273.0, B12=463.0, VV=-8.268396331801103, VH=-11.599077663395821}",6,21.551126406182245,109.75939497406186,2022-08-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_09,"{B2=313.5, B3=625.5, B4=302.0, B5=1048.0, B6=2543.5, B7=3062.0, B8=3107.0, B8A=3395.5, B11=1130.5, B12=413.0, VV=-9.0519640329494, VH=-14.736436751286346}",6,21.551126406182245,109.75939497406186,2022-09-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_10,"{B2=253.0, B3=505.0, B4=300.5, B5=958.5, B6=2325.5, B7=2692.0, B8=2704.0, B8A=3038.5, B11=1037.5, B12=381.5, VV=-11.256163404089833, VH=-16.060111426004983}",6,21.551126406182245,109.75939497406186,2022-10-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_11,"{B2=303.0, B3=554.0, B4=260.0, B5=925.0, B6=2486.5, B7=2877.5, B8=2684.0, B8A=3053.0, B11=975.0, B12=312.5, VV=-9.695492092102427, VH=-14.654901507910992}",6,21.551126406182245,109.75939497406186,2022-11-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022_12,"{B2=418.0, B3=728.0, B4=355.0, B5=1160.0, B6=2680.0, B7=3104.0, B8=3264.0, B8A=3281.0, B11=876.0, B12=323.0, VV=-11.200719348054115, VH=-15.61852320918597}",6,21.551126406182245,109.75939497406186,2022-12-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_01,"{B2=549.75, B3=770.0, B4=450.75, B5=1080.25, B6=2403.75, B7=2773.0, B8=2902.0, B8A=2913.25, B11=805.75, B12=313.5, VV=-10.686612067913746, VH=-13.560994975148532}",6,21.551126406182245,109.75939497406186,2023-01-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_02,"{B2=681.5, B3=812.0, B4=546.5, B5=1000.5, B6=2127.5, B7=2442.0, B8=2540.0, B8A=2545.5, B11=735.5, B12=304.0, VV=-7.844558536249794, VH=-14.334851741964233}",6,21.551126406182245,109.75939497406186,2023-02-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_03,"{B2=562.1067415730337, B3=732.7191011235955, B4=475.87078651685397, B5=981.7808988764045, B6=2227.387640449438, B7=2596.7865168539324, B8=2667.1011235955057, B8A=2764.938202247191, B11=887.6123595505618, B12=358.7415730337079, VV=-9.174695060793185, VH=-14.470020418436995}",6,21.551126406182245,109.75939497406186,2023-03-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_04,"{B2=429.92134831460675, B3=644.943820224719, B4=397.6741573033708, B5=961.056179775281, B6=2337.9775280898875, B7=2768.1573033707864, B8=2807.820224719101, B8A=3007.887640449438, B11=1056.0224719101125, B12=419.34831460674155, VV=-9.746161091600825, VH=-14.780048086154451}",6,21.551126406182245,109.75939497406186,2023-04-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_05,"{B2=302.0, B3=560.0, B4=322.0, B5=941.0, B6=2445.0, B7=2934.0, B8=2944.0, B8A=3243.0, B11=1219.0, B12=478.0, VV=-7.810191539430922, VH=-12.84042873096135}",6,21.551126406182245,109.75939497406186,2023-05-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_06,"{B2=474.0, B3=818.0, B4=462.0, B5=1339.0, B6=3337.0, B7=4140.0, B8=4060.0, B8A=4522.0, B11=1530.0, B12=598.0, VV=-8.158221482972953, VH=-13.752904866272008}",6,21.551126406182245,109.75939497406186,2023-06-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2023_07,"{B2=270.0, B3=594.0, B4=282.0, B5=1037.0, B6=2541.0, B7=3008.0, B8=2950.0, B8A=3320.0, B11=1212.0, B12=465.0, VV=-8.158221482972953, VH=-13.752904866272008}",6,21.551126406182245,109.75939497406186,2023-07-01T00:00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
